2020-06-16 22:06:31,785	const current mode scan
2020-06-16 22:10:06,027	cc: A200616.220635.dat
2020-06-16 22:10:06,027	const height mode scan
2020-06-16 22:24:12,148	ch: A200616.221010.dat
2020-06-16 22:24:12,148	----------
2020-06-16 22:24:12,149	ch_zoff -0.80
2020-06-16 22:24:12,150	ch_bias 0.00
2020-06-16 22:24:12,150	scan for alignment to template
2020-06-16 22:27:47,985	cc_file_4align: A200616.222416.dat
2020-06-16 22:27:47,985	Align to template
2020-06-16 22:27:48,540	[dy, dx] = [-33.5    1.25]
2020-06-16 22:27:53,691	const current mode scan
2020-06-16 22:31:28,314	cc: A200616.222757.dat
2020-06-16 22:31:28,314	const height mode scan
2020-06-16 22:45:35,474	ch: A200616.223133.dat
2020-06-16 22:45:35,474	----------
2020-06-16 22:45:35,476	ch_zoff -0.70
2020-06-16 22:45:35,478	ch_bias 0.00
2020-06-16 22:45:35,478	scan for alignment to template
2020-06-16 22:49:11,086	cc_file_4align: A200616.224540.dat
2020-06-16 22:49:11,086	Align to template
2020-06-16 22:49:11,684	[dy, dx] = [-11.75   0.5 ]
2020-06-16 22:49:16,868	const current mode scan
2020-06-16 22:52:51,953	cc: A200616.224920.dat
2020-06-16 22:52:51,953	const height mode scan
2020-06-16 23:06:58,960	ch: A200616.225257.dat
2020-06-16 23:06:58,961	----------
2020-06-16 23:06:58,963	ch_zoff -0.60
2020-06-16 23:06:58,963	ch_bias 0.00
2020-06-16 23:06:58,964	scan for alignment to template
2020-06-16 23:17:53,089	Start.******************************
2020-06-16 23:17:53,176	template: A200616.231417.dat
2020-06-16 23:17:53,177	----------
2020-06-16 23:17:53,178	ch_zoff -1.00
2020-06-16 23:17:53,178	ch_bias 0.00
2020-06-16 23:17:53,179	scan for alignment to template
2020-06-16 23:21:28,140	cc_file_4align: A200616.231757.dat
2020-06-16 23:21:28,141	Align to template
2020-06-16 23:21:28,721	[dy, dx] = [-0.75  1.  ]
2020-06-16 23:21:33,910	const current mode scan
2020-06-16 23:25:08,886	cc: A200616.232137.dat
2020-06-16 23:25:08,887	const height mode scan
